period_start,n_observations,mean_radiance,mean_residual,median_residual,std_residual
2020-01-01,87632,152.5668259102649,1.458158468886921,10.275980565716182,60.71713299793114
2021-01-01,37444,144.35978755928514,-2.282547397131294,5.84375951138081,63.332504546576814
