fold_id,space_fold,time_fold,n_train,n_test,feature,impurity_importance,feature_group
space2_time3,2,3,626,76,era5_skt,0.037565149157369984,Atmospheric
space2_time3,2,3,626,76,era5_tsn,0.034138279652123855,Atmospheric
space2_time3,2,3,626,76,era5_fal,0.029484978233985434,Atmospheric
space2_time3,2,3,626,76,era5_lmlt,0.040179262344731924,Atmospheric
space2_time3,2,3,626,76,era5_lict,0.04905025468257273,Atmospheric
space2_time3,2,3,626,76,era5_deg0l,0.06956405968668711,Atmospheric
space2_time3,2,3,626,76,era5_avg_sdlwrf,0.05004886482011898,Atmospheric
space2_time3,2,3,626,76,era5_avg_snlwrf,0.019250336343325083,Atmospheric
space2_time3,2,3,626,76,era5_avg_snlwrfcs,0.024332537314810606,Atmospheric
space2_time3,2,3,626,76,hour,0.06732348923299863,Time
space2_time3,2,3,626,76,latitude,0.05843850092646336,Space
space2_time3,2,3,626,76,longitude,0.10217913253202518,Space
space3_time0,3,0,540,71,era5_swvl1,0.05044656513725492,Atmospheric
space3_time0,3,0,540,71,era5_stl1,0.03324739645137449,Atmospheric
space3_time0,3,0,540,71,era5_cl,0.004609409268444855,Atmospheric
space3_time0,3,0,540,71,era5_cvl,0.00575131009284349,Atmospheric
space3_time0,3,0,540,71,era5_cvh,0.004442233976606973,Atmospheric
space3_time0,3,0,540,71,era5_tvl,0.002027937248442803,Atmospheric
space3_time0,3,0,540,71,era5_tvh,0.0041891300466483485,Atmospheric
space3_time0,3,0,540,71,era5_siconc,0.0,Atmospheric
space3_time0,3,0,540,71,era5_asn,0.0005757389644371091,Atmospheric
space3_time0,3,0,540,71,era5_sst,0.01889695508437234,Atmospheric
space3_time0,3,0,540,71,era5_slt,0.0036937139188975444,Atmospheric
space3_time0,3,0,540,71,era5_lai_lv,0.006147794239700129,Atmospheric
space3_time0,3,0,540,71,era5_lai_hv,0.014660978233237249,Atmospheric
space3_time0,3,0,540,71,era5_sp,0.03524475710438363,Atmospheric
space3_time0,3,0,540,71,era5_tcw,0.03872444869614659,Atmospheric
space3_time0,3,0,540,71,era5_tcwv,0.04642711296949215,Atmospheric
space3_time0,3,0,540,71,era5_msl,0.03817780865230796,Atmospheric
space3_time0,3,0,540,71,era5_t2m,0.04000350747855482,Atmospheric
space3_time0,3,0,540,71,era5_lsm,0.008193747054716712,Atmospheric
space3_time0,3,0,540,71,era5_lcc,0.016727248263502616,Atmospheric
space3_time0,3,0,540,71,era5_mcc,0.01275380071716731,Atmospheric
space3_time0,3,0,540,71,era5_hcc,0.015419957179150533,Atmospheric
space3_time0,3,0,540,71,era5_tco3,0.025822568224688282,Atmospheric
space3_time0,3,0,540,71,era5_skt,0.025559278977111903,Atmospheric
space3_time0,3,0,540,71,era5_tsn,0.0283815429776316,Atmospheric
space3_time0,3,0,540,71,era5_fal,0.026358330178958028,Atmospheric
space3_time0,3,0,540,71,era5_lmlt,0.028714380256941337,Atmospheric
space3_time0,3,0,540,71,era5_lict,0.0940488587024071,Atmospheric
space3_time0,3,0,540,71,era5_deg0l,0.032665668601095536,Atmospheric
space3_time0,3,0,540,71,era5_avg_sdlwrf,0.02995751525577299,Atmospheric
space3_time0,3,0,540,71,era5_avg_snlwrf,0.019247667580375515,Atmospheric
space3_time0,3,0,540,71,era5_avg_snlwrfcs,0.03317198381191693,Atmospheric
space3_time0,3,0,540,71,hour,0.06556344031713941,Time
space3_time0,3,0,540,71,latitude,0.09024367716335946,Space
space3_time0,3,0,540,71,longitude,0.09990353717491937,Space
space3_time1,3,1,524,78,era5_swvl1,0.04118986885594242,Atmospheric
space3_time1,3,1,524,78,era5_stl1,0.03515206224016071,Atmospheric
space3_time1,3,1,524,78,era5_cl,0.00427249769333226,Atmospheric
space3_time1,3,1,524,78,era5_cvl,0.005761290204292643,Atmospheric
space3_time1,3,1,524,78,era5_cvh,0.005449277287931478,Atmospheric
space3_time1,3,1,524,78,era5_tvl,0.002629352088697526,Atmospheric
space3_time1,3,1,524,78,era5_tvh,0.00416754903524543,Atmospheric
space3_time1,3,1,524,78,era5_siconc,0.0,Atmospheric
space3_time1,3,1,524,78,era5_asn,0.00016307395114600242,Atmospheric
space3_time1,3,1,524,78,era5_sst,0.019647236903207778,Atmospheric
space3_time1,3,1,524,78,era5_slt,0.001976922137662522,Atmospheric
space3_time1,3,1,524,78,era5_lai_lv,0.006578000307343123,Atmospheric
space3_time1,3,1,524,78,era5_lai_hv,0.004167849991237198,Atmospheric
space3_time1,3,1,524,78,era5_sp,0.04138808979814659,Atmospheric
space3_time1,3,1,524,78,era5_tcw,0.028188970834937915,Atmospheric
space3_time1,3,1,524,78,era5_tcwv,0.0329898316163806,Atmospheric
space3_time1,3,1,524,78,era5_msl,0.05762307582864942,Atmospheric
space3_time1,3,1,524,78,era5_t2m,0.04483659290472271,Atmospheric
space3_time1,3,1,524,78,era5_lsm,0.008959770031162087,Atmospheric
space3_time1,3,1,524,78,era5_lcc,0.018984876023220562,Atmospheric
space3_time1,3,1,524,78,era5_mcc,0.015466582933239,Atmospheric
space3_time1,3,1,524,78,era5_hcc,0.01933194212708268,Atmospheric
space3_time1,3,1,524,78,era5_tco3,0.03043383335460336,Atmospheric
space3_time1,3,1,524,78,era5_skt,0.032356101908461346,Atmospheric
space3_time1,3,1,524,78,era5_tsn,0.031996815952547636,Atmospheric
space3_time1,3,1,524,78,era5_fal,0.027970801191551573,Atmospheric
space3_time1,3,1,524,78,era5_lmlt,0.03127897976646066,Atmospheric
space3_time1,3,1,524,78,era5_lict,0.0979016152677262,Atmospheric
space3_time1,3,1,524,78,era5_deg0l,0.04367294824377089,Atmospheric
space3_time1,3,1,524,78,era5_avg_sdlwrf,0.033682509125882894,Atmospheric
space3_time1,3,1,524,78,era5_avg_snlwrf,0.02316252538975805,Atmospheric
space3_time1,3,1,524,78,era5_avg_snlwrfcs,0.02353113627277724,Atmospheric
space3_time1,3,1,524,78,hour,0.07602586537085686,Time
space3_time1,3,1,524,78,latitude,0.07645076850302102,Space
space3_time1,3,1,524,78,longitude,0.07261138685884166,Space
space3_time2,3,2,525,92,era5_swvl1,0.03977036036805937,Atmospheric
space3_time2,3,2,525,92,era5_stl1,0.03810008379732374,Atmospheric
space3_time2,3,2,525,92,era5_cl,0.002780504270356621,Atmospheric
space3_time2,3,2,525,92,era5_cvl,0.0035399495066146714,Atmospheric
space3_time2,3,2,525,92,era5_cvh,0.006029639106218716,Atmospheric
space3_time2,3,2,525,92,era5_tvl,0.001661694987791057,Atmospheric
space3_time2,3,2,525,92,era5_tvh,0.004542129968286074,Atmospheric
space3_time2,3,2,525,92,era5_siconc,0.0,Atmospheric
space3_time2,3,2,525,92,era5_asn,0.0002529533734852194,Atmospheric
space3_time2,3,2,525,92,era5_sst,0.026846756037444876,Atmospheric
space3_time2,3,2,525,92,era5_slt,0.00351527701952061,Atmospheric
space3_time2,3,2,525,92,era5_lai_lv,0.004418238428501377,Atmospheric
space3_time2,3,2,525,92,era5_lai_hv,0.014702182769688594,Atmospheric
space3_time2,3,2,525,92,era5_sp,0.04114635005541044,Atmospheric
space3_time2,3,2,525,92,era5_tcw,0.029205807654519963,Atmospheric
space3_time2,3,2,525,92,era5_tcwv,0.027321537093469395,Atmospheric
space3_time2,3,2,525,92,era5_msl,0.04938410123679755,Atmospheric
space3_time2,3,2,525,92,era5_t2m,0.04389964475745684,Atmospheric
space3_time2,3,2,525,92,era5_lsm,0.006790980289245604,Atmospheric
space3_time2,3,2,525,92,era5_lcc,0.018419243022450175,Atmospheric
space3_time2,3,2,525,92,era5_mcc,0.013541010645587886,Atmospheric
space3_time2,3,2,525,92,era5_hcc,0.013106334344693504,Atmospheric
space3_time2,3,2,525,92,era5_tco3,0.03142535877458596,Atmospheric
space3_time2,3,2,525,92,era5_skt,0.031183893972017613,Atmospheric
space3_time2,3,2,525,92,era5_tsn,0.03789420563165466,Atmospheric
space3_time2,3,2,525,92,era5_fal,0.024517939103304884,Atmospheric
space3_time2,3,2,525,92,era5_lmlt,0.029911721607620772,Atmospheric
space3_time2,3,2,525,92,era5_lict,0.08924097730904675,Atmospheric
space3_time2,3,2,525,92,era5_deg0l,0.035462409859987686,Atmospheric
space3_time2,3,2,525,92,era5_avg_sdlwrf,0.03161909227972334,Atmospheric
space3_time2,3,2,525,92,era5_avg_snlwrf,0.018341709520778706,Atmospheric
space3_time2,3,2,525,92,era5_avg_snlwrfcs,0.031062836283119503,Atmospheric
space3_time2,3,2,525,92,hour,0.056565794622433156,Time
space3_time2,3,2,525,92,latitude,0.06841210692553204,Space
space3_time2,3,2,525,92,longitude,0.12538717537727273,Space
space3_time3,3,3,535,78,era5_swvl1,0.040307521212988154,Atmospheric
space3_time3,3,3,535,78,era5_stl1,0.03706664329928439,Atmospheric
space3_time3,3,3,535,78,era5_cl,0.003153147253444901,Atmospheric
space3_time3,3,3,535,78,era5_cvl,0.004566437278206817,Atmospheric
space3_time3,3,3,535,78,era5_cvh,0.004028522230701475,Atmospheric
space3_time3,3,3,535,78,era5_tvl,0.001782460051589836,Atmospheric
space3_time3,3,3,535,78,era5_tvh,0.004156994777527455,Atmospheric
space3_time3,3,3,535,78,era5_siconc,0.0,Atmospheric
space3_time3,3,3,535,78,era5_asn,0.00039791498613163135,Atmospheric
space3_time3,3,3,535,78,era5_sst,0.02123113598048207,Atmospheric
space3_time3,3,3,535,78,era5_slt,0.0020532920741004428,Atmospheric
space3_time3,3,3,535,78,era5_lai_lv,0.005292721642131193,Atmospheric
space3_time3,3,3,535,78,era5_lai_hv,0.004610653009600081,Atmospheric
space3_time3,3,3,535,78,era5_sp,0.036245020480210846,Atmospheric
space3_time3,3,3,535,78,era5_tcw,0.045771679302380894,Atmospheric
space3_time3,3,3,535,78,era5_tcwv,0.052253040777931366,Atmospheric
space3_time3,3,3,535,78,era5_msl,0.043526048674789077,Atmospheric
space3_time3,3,3,535,78,era5_t2m,0.038395823882799565,Atmospheric
space3_time3,3,3,535,78,era5_lsm,0.0050193493996765065,Atmospheric
space3_time3,3,3,535,78,era5_lcc,0.017804224213617572,Atmospheric
space3_time3,3,3,535,78,era5_mcc,0.011914693909182032,Atmospheric
space3_time3,3,3,535,78,era5_hcc,0.018193160023796055,Atmospheric
space3_time3,3,3,535,78,era5_tco3,0.031696899477390135,Atmospheric
space3_time3,3,3,535,78,era5_skt,0.03197571161192136,Atmospheric
space3_time3,3,3,535,78,era5_tsn,0.03280521234066283,Atmospheric
space3_time3,3,3,535,78,era5_fal,0.02375804277306499,Atmospheric
space3_time3,3,3,535,78,era5_lmlt,0.03148720602413921,Atmospheric
space3_time3,3,3,535,78,era5_lict,0.05347727086647985,Atmospheric
space3_time3,3,3,535,78,era5_deg0l,0.040952083193655696,Atmospheric
space3_time3,3,3,535,78,era5_avg_sdlwrf,0.049677404938622126,Atmospheric
space3_time3,3,3,535,78,era5_avg_snlwrf,0.01857001521265271,Atmospheric
space3_time3,3,3,535,78,era5_avg_snlwrfcs,0.034933073369350656,Atmospheric
space3_time3,3,3,535,78,hour,0.08416977335495861,Time
space3_time3,3,3,535,78,latitude,0.05810311937753723,Space
space3_time3,3,3,535,78,longitude,0.11062370299899234,Space
