fold_id,space_fold,time_fold,n_train,n_test,alpha,feature,coefficient_on_standardized_x,abs_coefficient,feature_group
space0_time2,0,2,606,109,2.5808615404180766,era5_hcc,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_tco3,0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_skt,0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_tsn,0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_fal,-0.63490243366711,0.63490243366711,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_lmlt,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_lict,2.225192386368194,2.225192386368194,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_deg0l,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_avg_sdlwrf,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_avg_snlwrf,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,era5_avg_snlwrfcs,-0.0,0.0,Atmospheric
space0_time2,0,2,606,109,2.5808615404180766,hour,4.861209682372246,4.861209682372246,Time
space0_time2,0,2,606,109,2.5808615404180766,latitude,5.7222444364207865,5.7222444364207865,Space
space0_time2,0,2,606,109,2.5808615404180766,longitude,-9.568107865235014,9.568107865235014,Space
space0_time3,0,3,568,47,3.874675120456128,era5_swvl1,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_stl1,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_cl,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_cvl,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_cvh,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tvl,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tvh,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_siconc,-0.12278083024427469,0.12278083024427469,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_asn,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_sst,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_slt,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lai_lv,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lai_hv,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_sp,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tcw,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tcwv,-27.532374090642882,27.532374090642882,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_msl,3.345791498328119,3.345791498328119,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_t2m,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lsm,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lcc,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_mcc,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_hcc,-1.5559017765247243,1.5559017765247243,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tco3,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_skt,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_tsn,0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_fal,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lmlt,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_lict,5.371426324707378,5.371426324707378,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_deg0l,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_avg_sdlwrf,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_avg_snlwrf,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,era5_avg_snlwrfcs,-0.0,0.0,Atmospheric
space0_time3,0,3,568,47,3.874675120456128,hour,-0.0,0.0,Time
space0_time3,0,3,568,47,3.874675120456128,latitude,0.0,0.0,Space
space0_time3,0,3,568,47,3.874675120456128,longitude,-10.94303967744419,10.94303967744419,Space
space1_time0,1,0,644,83,1.311133937421563,era5_swvl1,-0.7502272608078223,0.7502272608078223,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_stl1,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_cl,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_cvl,0.802585057360982,0.802585057360982,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_cvh,-0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tvl,0.0305165461685975,0.0305165461685975,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_tvh,2.5248776989192714,2.5248776989192714,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_siconc,0.0,0.0,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_asn,-1.8490402870915499,1.8490402870915499,Atmospheric
space1_time0,1,0,644,83,1.311133937421563,era5_sst,8.100671538308722,8.100671538308722,Atmospheric
